key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:313:Start>,"Start
Backpack
Battle","Mit dem
 Rucksack in
 den Kampf!","开始
背包
乱斗","バックパック
バトル
スタート","백팩
배틀즈
시작","開始
背包
亂鬥","Commencer
Backpack
Battles","Начать
бой","Iniciar
Backpack
Battle","Comenzar
la batalla
de mochilas"
"<!MissingKey:314:If possible, don't face players with more than 5 losses.>","If possible, don't face players with more than 5 losses.",Wenn möglich niemand mit mehr als 5 Niederlagen.,尽可能对抗失败回合数低于5的玩家。,実現可能な場合、5敗以上のプレイヤーとマッチングしなくなります。,"가능하다면, 5번 이상 패배한 플레이어를 만나지 않습니다.",盡可能對抗失敗回合數低於5的玩家。,"Si possible, n'affrontez pas de joueurs avec plus de 5 défaites.",При возможности игнорирует игроков с более чем 5 поражениями.,"Se possível, não enfrente jogadores com mais de 5 derrotas.","Si es posible, no te enfrentas a jugadores con más de 5 derrotas."
<!MissingKey:315:Battle!>,Battle!,Kämpfen!,开打！,バトル！,전투!,開打！,Au combat !,В бой!,Batalha!,¡Batalla!
<!MissingKey:316:Return to Title>,Return to Title,Zurück zum Titel,回到主界面,タイトルに戻る,타이틀로 돌아가기,回到主畫面,Retour à l'écran principal,На главную страницу,Voltar ao Menu,Volver al título
<!MissingKey:317:Survival Bonus!>,Survival Bonus!,Survival-Bonus!,生存奖励！,サバイバルボーナス！,서바이벌 보너스!,生存獎勵！,Bonus de survie !,Бонус выживания!,Bônus de sobrevivência!,¡Bonus de supervivencia!
<!MissingKey:318:Max. members>,Max. members,Max. Mitspieler,最大玩家数,最大人数,최대 인원수,最大玩家數,Membres max.,Макс. участников,Máx. de membros,Máximo de miembros
<!MissingKey:319:Click to continue.>,Click to continue.,"Klicke, um fortzufahren.",点击以继续,クリックして続行,클릭하여 진행,點擊並繼續。,Cliquez pour continuer.,Нажмите для продолжения,Clique para continuar.,Haz clic para continuar.
<!MissingKey:320:Pull to reroll for {price}>,Pull to reroll for {price},Ziehen um zu erneuern für {price},花费{price}下拉来刷新商店,"引いて
{price}で
品揃えを
更新",당겨서 {price}를 지불하고 새로고침,往下拉花費{price}重骰商店,Tirer pour actualiser contre {price},Для обновления потяните за {price},Puxe para atualizar por {price},Tira para renovar los objetos por {price}
<!MissingKey:321:Close Lobby>,Close Lobby,Lobby schließen,关闭大厅,ロビーを閉じる,로비 폐쇄하기,關閉大廳,Fermer une salle,Закрыть комнату,Fechar Salão,Cerrar la sala
<!MissingKey:322:You may face anyone.>,You may face anyone.,Du kannst jeden treffen.,你可能匹配到任何人。,どのプレイヤーともマッチングする可能性があります。,누구와도 만날 수 있습니다.,你可能匹配到任何人。,Vous pouvez affronter n'importe qui.,Вашим противником может стать любой игрок.,Você pode enfrentar qualquer um.,Te enfrentas a cualquiera.
<!MissingKey:323:{treasure}-items>,{treasure}-items,{treasure}-Gegenst.,{treasure}物品,{treasure} アイテム,{treasure} 아이템,{treasure}物品,Objet {treasure},{treasure} предмет,Item-{treasure},Objeto {treasure}
<!MissingKey:324:Ctrl+LMB>,Ctrl+LMB,Strg+Klick,Ctrl+鼠标左键,Ctrlキー+左マウスボタン,Ctrl+좌클릭,Ctrl+鼠标左键,Ctrl+clic gauche,Ctrl+ЛКМ,Ctrl+BEM,Ctrl+Clic izq (ratón)
<!MissingKey:325:Out of stamina>,Out of stamina,Zu wenig Ausdauer,耐力耗尽,スタミナ切れ,스태미나 고갈,耐力耗盡,Endurance épuisée,Недостаточно энергии,Sem vigor,Sin resistencia
<!MissingKey:326:10 Win Bonus!>,10 Win Bonus!,10 Siege Bonus!,10次胜利奖励！,10勝ボーナス！,10승 보너스!,10勝獎勵！,Bonus de 10 victoires !,Бонус 10 побед!,Bônus de 10 vitórias!,¡Bonus por 10 victorias!
<!MissingKey:327:Accuracy>,Accuracy,Genauigkeit,命中率,命中率,명중률,命中率,Précision,Точность,Precisão,Precisión
<!MissingKey:328:High>,High,Hoch,高,多い,높음,高,Haute,Высокий,Alto,Alta
<!MissingKey:329:Out of stamina ({origin}).>,Out of stamina ({origin}).,Zu wenig Ausdauer ({origin}).,耐力耗尽（{origin}）。,スタミナが足りない（{origin}）。,스태미나 고갈 ({origin}).,耐力耗盡（{origin}）。,Endurance épuisée ({origin}).,Недостаточно энергии ({origin}).,Sem vigor ({origin}).,Sin resistencia ({origin}).
<!MissingKey:330:{minute} minutes ago>,{minute} minutes ago,Vor {minute} Minuten,{minute}分钟前,{minute}分前,{minute}분 전,{minute}分鐘前,{minute} minute plus tôt,{minute} мин. назад,{minute} minutos atrás,Hace {minute} minutos
<!MissingKey:331:Very low>,Very low,Sehr niedrig,很低,"とても
少ない",매우 낮음,很低,Très faible,Очень низкий,Muito baixo,Muy baja
<!MissingKey:332:Match against>,Match against,Gegnerwahl,对抗,対戦相手,대결,對抗,Match contre,Сразиться,Partida contra,Partida contra
<!MissingKey:333:Compact>,Compact,,紧凑排列,コンパクトに表示,압축,緊湊排列,Regrouper,Компактное расположение,Compacto,Compacto
<!MissingKey:334:Speed down battle>,Speed down battle,,,,,,,,,
<!MissingKey:335:Period>,Period,Punkt,句号键,[.]キー,마침표,句号键,Point,.,Ponto final,Punto
<!MissingKey:336:Missed an attack ({origin}).>,Missed an attack ({origin}).,Angriff verfehlt ({origin}).,攻击落空（{origin}）。,攻撃をミスした（{origin}）。,공격이 빗나감 ({origin}).,攻擊落空（{origin}）。,Attaque manquée ({origin}).,Промах ({origin}).,Errou um ataque ({origin}).,Has fallado un ataque ({origin}).
<!MissingKey:337:Hide Names>,Hide Names,Namen verstecken,隐藏ID,名前を非表示,이름 숨기기,隱藏名稱,Masquer les noms,Скрыть имена,Ocultar Nomes,Ocultar nombres
<!MissingKey:338:Show activations>,Show activations,Aktivierungen anzeigen,显示物品激活,発動アイテム表示,발동 표시,顯示物品啟動,Afficher les activations,Показать подробности,Exibir ativações,Mostrar activaciones
<!MissingKey:339:Gained:>,Gained:,Erhalten:,获得：,獲得：,획득:,獲得：,Gagné(s) :,Получено:,Ganhou:,Obtenido:
<!MissingKey:340:Resolution>,Resolution,Auflösung,分辨率,解像度,해상도,解析度,Résolution,Разрешение,Resolução,Resolución
<!MissingKey:341:{shown}/{total} Recipes>,{shown}/{total} Recipes,{shown}/{total} Rezepte,{shown}/{total}合成蓝图,{shown}/{total} レシピ,{shown}/{total} 조합법,{shown}/{total}合成藍圖,{shown}/{total} recettes,Рецепты: {shown}/{total},{shown}/{total} Receitas,{shown}/{total} recetas
<!MissingKey:342:Wardrobe>,Wardrobe,Kleiderschrank,衣柜,クローゼット,옷장,衣櫃,Garde-robe,Гардероб,Armário,Armario
<!MissingKey:343:Joined Members>,Joined Members,Mitspieler,已加入玩家,参加メンバー,참여한 멤버,已加入玩家,Membres ayant rejoint,Участники,Membros Inscritos,Miembros admitidos
<!MissingKey:344:Gained {amount} {buff} ({origin}).>,Gained {amount} {buff} ({origin}).,{amount} {buff} erhalten ({origin}).,获得{amount}层 {buff}（{origin}）。 ,{amount} {buff} を獲得した（{origin}）。,{amount} {buff} 획득 ({origin}).,獲得{amount}層{buff}（{origin}）。,{amount} {buff} gagnés ({origin}).,Получает {amount} {buff} ({origin}).,Ganhou {amount} {buff} ({origin}).,Has obtenido {amount} {buff} ({origin}).
<!MissingKey:345:{amount} {debuff} reflected ({origin}).>,{amount} {debuff} reflected ({origin}).,{amount} {debuff} reflektiert ({origin}).,{amount} {debuff}被反弹（{origin}）。,{amount} {debuff} が反射された（{origin}）。,{amount} {debuff} 반사됨 ({origin}).,{amount} {debuff}被反彈（{origin}）。,{amount} {debuff} renvoyé(s) ({origin}).,Отражение: {amount} {debuff} ({origin}).,Refletiu {amount} {debuff} ({origin}).,Has devuelto {amount} {debuff} ({origin}).
<!MissingKey:346:Show>,Show,Zeigen,显示,表示,표시,顯示,Afficher,Показать,Exibir,Mostrar
<!MissingKey:347:Most wins>,Most wins,Meiste Siege,最高获胜次数,最多勝利数,최대 승리,最高獲勝次數,Plus de vict.,Макс. побед,Mais vitórias,Más victorias
<!MissingKey:348:We could not reach our server. >,"We could not reach our server.
 Things you can do now:
 - Wait a bit, maybe the packets have a slow day
 - Restart the game
 - Check your internet connection and router settings
 - If none of this helps, let us know!
 You can go on, but you will only face your Dark Reflection, with exactly your build.","Verbindung zum Server konnte nicht hergestellt werden. Was du jetzt tun kannst:
 - Warte einen Moment
 - Starte das Spiel neu
 - Überprüfe deine Internetverbindung
 Wenn das nicht hilft, informiere uns.
 Du kannst fortfahren, aber du wirst nur deinen Schatten mit deinem eigenen Rucksack antreffen.","无法链接到服务器。
您可以尝试以下方法：
 - 稍等一会，也许是网络堵塞
 - 重启游戏
 - 检查您的网络设置和路由器设置
 - 如果以上方法无效，请联系我们！
您可以继续游戏，但是您的对手就是您的黑暗倒影，武器装备也与您一致。","サーバーへアクセスできませんでした。
 以下のことを試してみてください。
 - 通信速度が遅い可能性がないか、少し待ってみる
 - ゲームを再起動する
 - インターネット接続とルーター設定をチェックする
上記を試しても改善されない場合は、開発者に報告してください！
このまま進むことはできますが、自分と同じビルドを使うドッペルゲンガーとしか対戦できません。","서버에 연결할 수 없습니다.
지금 하실 수 있는 조치:
 - 패킷이 느린 것일 수 있으니, 잠시 기다리기
 - 게임을 다시 시작하기
 - 내 인터넷 연결과 라우터 설정 확인하기
 - 만약 그 어떤 것도 도움이 되지 않았다면, 제보 바랍니다!
계속 플레이할 수도 있지만, 여러분과 완전히 동일한 빌드를 지닌 어둠의 환영만을 상대하게 될 것입니다.","無法連結到伺服器。
你可以嘗試以下方法：
 - 稍等一會，也許是網路擁擠
 - 重啟遊戲
 - 檢查你的網路設置和路由器設定
 - 如果以上方法無效，請聯絡我們！
你可以繼續遊戲，但是你的對手會是自己的分身，武器裝備也與你一致。","Impossible d'accéder à notre serveur.
 Que pouvez-vous faire à présent ?
 - Patientez un peu, il se peut que le débit ait pris un jour de repos aujourd'hui
 - Redémarrez le jeu
 - Vérifiez votre connexion Internet et les paramètres de votre routeur
 - Si rien de tout cela ne vous a été utile, faites-le nous savoir !
 Vous pouvez continuer, mais vous n'affronterez que votre Sombre réflexion, avec l'exacte même configuration que la vôtre.","Нет соединения с сервером.
 Что можно сделать:
 - Немного подождите, возможно, трафик сегодня не в духе
 - Перезапустите игру
 - Проверьте настройки вашего интернет-соединения и роутера
 - Если ничего из этого не помогло, смело обращайтесь к нам!
 Вы можете продолжить игру, но противником будет ваша темная тень с вашим набором предметов.","Não conseguimos conexão com o nosso servidor.
 Suas opções são:
 - Esperar um pouco, talvez os pacotes estejam lentos hoje;
 - Reiniciar o jogo
 - Verificar sua conexão com a internet ou as configurações do roteador
 Se nada disso resolver, nos avise!
 Você pode continuar, mas só vai enfrentar sua Sósia Maligna, cuja composição é a mesma que a sua.","No hemos podido conectar con el servidor.
 Qué hacer ahora:
 - Espera un poco, igual hoy va un poco lento
 - Reinicia el juego
 - Comprueba tu conexión a Internet y los ajustes de tu router
 - Si no se soluciona, ¡dínoslo!
 Puedes seguir jugando, pero solo te podrás enfrentar a tu sombra, que tiene la misma combinación de objetos que tú."
<!MissingKey:349:Noodle Rope activated! >,"Noodle Rope activated!
[b]Right click[/b] the rope to toggle.","Nudelmodus aktiviert!
[b]Rechtsclick[/b] um Seil zu ändern.","绳子物理启动！
 [b]鼠标右键[/b]以切换开关。","ぶらぶらロープが有効化されたよ！
ロープを[b]右クリック[/b]すれば切り替えられるからね。","흔들흔들 밧줄 활성화!
밧줄을 [b]우클릭[/b]해 전환할 수 있습니다.","繩子物理啟動！
 [b]滑鼠右鍵[/b]以切換開關。","Cordée activée !
Effectuez un [b]clic droit[/b] sur la corde pour l'activer.","Веревка активирована!
[b]Нажмите правой кнопкой мыши[/b] на веревку.","Corda de Macarrão ativada!
[b]Clique com o botão direito[/b] na corda para alternar.","¡Cuerda activada!
[b]Haz clic derecho[/b] en la cuerda para activarla."
<!MissingKey:350:Scoreboard>,Scoreboard,Rangliste,计分板,スコアボード,스코어보드,計分板,Tableau de classement,Таблица очков,Placar,Marcador
<!MissingKey:351:Next Class: [color=#fa7d3c]Engineer>,Next Class: [color=#fa7d3c]Engineer,Nächste Klasse: [color=#fa7d3c]Ingenieur,下一个职业：工程师,次の職業：エンジニア,다음 직업: 엔지니어,下一個職業：工程師,Prochain métier : Ingénieur,Следующая профессия: Инженер,Próxima profissão: Engenheiro,Próxima profesión: Ingeniero
<!MissingKey:352:Diamond>,Diamond,Diamant,钻石,ダイヤ,다이아몬드,鑽石,Diamant,Алмаз,Diamante,Diamante
<!MissingKey:353:Choose wisely...>,Choose wisely...,Wähle weise...,谨慎选择……,慎重に選ぼう…,현명하게 선택하세요...,請謹慎選擇……,Choisissez judicieusement…,Выбирайте с умом...,Escolha com sabedoria...,Elige con cuidado...
<!MissingKey:354:Out of stamina!>,Out of stamina!,Zu wenig Ausdauer!,耐力耗尽！,スタミナ切れ！,스태미나 고갈!,耐力耗盡！,Endurance épuisée !,Мало энергии!,Sem vigor!,¡Sin resistencia!
<!MissingKey:355:Software Cursor>,Software Cursor,Softwarecursor,软件模拟鼠标移动,ソフトウェアカーソル,소프트웨어 커서,軟體游標,Curseur logiciel,Программный курсор,Cursor do Sistema,Cursor del programa
<!MissingKey:356:Body>,Body,,,,,,,,,
<!MissingKey:357:Stun resisted ({origin}).>,Stun resisted ({origin}).,Benommenheit vermieden ({origin}).,眩晕被抵挡（{origin}）。,スタンが防止された（{origin}）。,기절에 저항 ({origin}).,眩暈被抵擋（{origin}）。,Étourdissement survécu ({origin}).,Проигнорировано: оглушение ({origin}).,Resistiu a atordoamento ({origin}).,Has resistido al aturdimiento ({origin}).
<!MissingKey:358:Fullscreen>,Fullscreen,Vollbild,全屏,フルスクリーン,전체화면,全螢幕,Plein écran,Полноэкранный,Tela cheia,Pantalla completa
<!MissingKey:359:Create Lobby>,Create Lobby,Lobby erstellen,创建大厅,ロビーを作成,로비 생성하기,創建大廳,Créer une salle,Создать комнату,Criar Salão,Crear una sala
<!MissingKey:360:Can be found in rounds {r1} to {r2}>,Can be found in rounds {r1} to {r2},Kann in Runde {r1} bis {r2} auftreten,将会在第{r1}到第{r2}回合出现,ラウンド{r1}から{r2}で発見可能,{r1} 라운드부터 {r2} 라운드 사이에 발견 가능,將會在第{r1}到第{r2}回合出現,À trouver des tours {r1} à {r2},Появляется с {r1}-го по {r2}-й раунд,Pode ser encontrado nas rodadas {r1} a {r2},Aparece entre las rondas {r1} y {r2}
"<!MissingKey:361:You have not bought anything! If there is nothing in the shop that you like, you can pull the golden reroll-rope.>","You have not bought anything! If there is nothing in the shop that you like, you can pull the golden reroll-rope.","Du hast nichts gekauft! Wenn dir nichts gefällt, kannst du an der goldenen Kordel ziehen und den Laden erneuern.",你什么都没买！如果商店里没有你想买的，拉下金色绳子可以刷新商店物品。,"何も買っていません！ ほしいものがショップにない場合は、
金のロープを引けば別の商品を見られます。","아무것도 사지 않으셨네요! 만약 상점에 사고 싶은 게 없으시다면, 황금색 새로고침 밧줄을 당겨보실 수 있답니다.",你什麼都沒買！如果商店裡沒有你想買的東西，拉下金色繩子可以重骰商店物品。,"Vous n'avez rien acheté ! S'il n'y a rien qui vous plaît dans la boutique, vous pouvez tirer sur la corde d'actualisation dorée.","Вы еще ничего не купили! Если вам ничего не приглянулось в магазине, вы можете потянуть за золотую веревочку и обновить предметы.","Você não comprou nada! Se não gostar de nada da loja, pode puxar a corda dourada de atualização.","¡No has comprado nada! Si no hay nada que te interese en la tienda, tira de la cuerda para renovar el surtido de objetos."
<!MissingKey:362:Group by Rarity>,Group by Rarity,Nach Seltenheit gruppieren,按稀有度分组,レア度で分類,희귀도로 분류,按稀有度分組,Filtrer par rareté,Группировка по редкости,Agrupar por Raridade,Agrupar por rareza
<!MissingKey:363:Pause/resume battle>,Pause/resume battle,,,,,,,,,
<!MissingKey:364:Survivals>,Survivals,Survival- Siege,生存回合数,"サバイバル
した回数",서바이벌,生存回合数,Survies,Выживание,Sobrevivências,Supervivencia
<!MissingKey:365:1 hour ago>,1 hour ago,Vor 1 Stunde,1小时前,1時間前,1시간 전,1小時前,1 heure plus tôt,1 ч. назад,1 hora atrás,Hace 1 hora
"<!MissingKey:366:Due to Backpack Battles being in the demo stage, text changes are frequent, making it difficult to keep up with real-time localization. Full localization will be provided upon full release.>","Due to Backpack Battles being in the demo stage, text changes are frequent, making it difficult to keep up with real-time localization. Full localization will be provided upon full release.",,,『バックパック・バトル』はまだ開発の初期段階のため、テキストが頻繁に変更されます。そのため、ローカライゼーションが変更をすぐに反映できない場合があります。完全版のローカライゼーションは、ゲーム正式リリース時に提供いたします。,Backpack Battles는 현재 데모 단계에 있어 텍스트가 빈번하게 변경되기 때문에 실시간 현지화를 제공할 수 없습니다. 전체 현지화는 정식 출시와 함께 제공될 예정입니다.,,"« Backpack Battles » n'étant actuellement qu'en phase de démo, les changements de texte peuvent être fréquents, ce qui pourrait entraver les efforts de traduction localisée en temps réel. Une traduction complète sera néanmoins assurée lorsque la version complète du jeu sera disponible.","Так как Backpack Battles находится на стадии демо-версии, текст игры часто меняется, что затрудняет своевременную локализацию. Полноценный перевод игры будет доступен после официального релиза.","Como Backpack Battles está na fase de demonstração, é comum que haja mudanças nos textos, o que dificulta o trabalho de localização. A localização completa estará disponível no lançamento.","Como Backpack Battles está en fase de prueba todavía, seguimos actualizando el texto, lo que dificulta la localización en tiempo real. La localización completa estará disponible en el momento del lanzamiento."
<!MissingKey:367:Play against Dark Reflection>,Play against Dark Reflection,Gegen deinen Schatten antreten,对抗黑暗倒影,ドッペルゲンガーと対戦する,어둠의 환영과 플레이하기,對抗黑暗分身,Jouer contre votre Sombre réflexion,Игра против темной тени,Jogar contra Sósia Maligna,Jugar contra tu sombra
<!MissingKey:368:Sell for {price}>,Sell for {price},Für {price} verkaufen,以{price}出售,{price}で売却,{price}에 판매,以{price}出售,Vendre contre {price},"Продать
за {price}",Vender por {price},Vender por {price}
<!MissingKey:369:Drop here >,"Drop here
to sell for
{price}",Hier ablegen und für {price} verkaufen,拖到这以{price}出售,"アイテムを
ドロップして
{price}で売却","여기에 놓으면
{price}에 판매",放到這以{price}出售,À déposer ici contre {price},Продажа: {price},Solte aqui para vender por {price},Déjalos aquí para vender por {price}
<!MissingKey:370:SFX>,SFX,SFX,音效,効果音,효과음,音效,Effets sonores,Эффекты,Efeitos sonoros,SFX
<!MissingKey:371:You survived!>,You survived!,Du hast überlebt!,你活下来了！,生き延びた！,살아남았습니다!,你活下來了！,Vous avez survécu !,Вы выжили!,Você sobreviveu!,¡Has sobrevivido!
<!MissingKey:372:Chibi>,Chibi,Chibi,Chibi,チビキャラ,SD 캐릭터,Q版,Chibi,Чиби,Chibi,Chibi
<!MissingKey:373:In full version ->,"In full version -
out now!","In Vollversion -
jetzt auf Steam!","完整版中呈现！ -
现已发售！","製品版も
好評発売中！","정식 버전에서 -
지금 위시리스트에
추가하세요!","完整版中呈現！ -
現已發售！","En version complète -
disponible maintenant !","Уже доступно -
в полной версии!","Na versão completa -
já disponível!","¡Versión completa
 ya disponible!"
<!MissingKey:374:Drop here >,"Drop here
to trade","Hier ablegen
 zum Tausch","拖到此处
交易","アイテムを
ドロップして
トレード","아이템을 여기에
놓아서 교환하세요","拖到此處
交易","À déposer ici
pour échanger","Сбросьте
для продажи","Solte aqui
para negociar","Suelta aquí
para comerciar"
<!MissingKey:375:Switch Style>,Switch Style,Stil wechseln,切换美术风格,スタイル切替,스타일 변경,切換美術風格,Changer de style,Смена стиля,Mudar Estilo,Cambiar estilo
<!MissingKey:376:Trade item!>,Trade item!,Gegenstand tauschen!,交易物品！,トレードしよう！,아이템을 교환하세요!,交易物品！,Échangez un objet !,Продайте предмет!,Troque itens!,¡Objeto de comercio!
<!MissingKey:377:Entered Battle Rage for {duration}s ({origin}).>,Entered Battle Rage for {duration}s ({origin}).,Für {duration}s in Kampfrausch verfallen ({origin}).,进入狂战士之怒 {duration}s ({origin})。,{duration}秒間バーサク状態に突入した（{origin}）。,{duration}초 동안 전투 격노에 돌입 ({origin}).,進入戰鬥狂怒{duration}秒（{origin}）。,Rage de combat déclenchée pendant {duration}s ({origin}).,Ярость активирована на {duration} сек. ({origin}).,Entrou em Fúria de Combate por {duration} s ({origin}).,Has entrado en Rabia de batalla durante {duration} s ({origin}).
<!MissingKey:378:Self-inflicted {amount} {debuff} ({origin}).>,Self-inflicted {amount} {debuff} ({origin}).,Sich selbst {amount} {debuff} verursacht ({origin}).,对自身施加{amount}层 {debuff}（{origin}）。,{amount} {debuff} を自分に付与した（{origin}）。,자신에게 {amount} {debuff} 부여 ({origin}).,對自身施加{amount}層 {debuff}（{origin}）。,{amount} {debuff} auto-infligés ({origin}).,Накладывает на себя {amount} {debuff} ({origin}).,Infligiu-se {amount} {debuff} ({origin}).,Te has autoinfligido {amount} {debuff} ({origin}).
<!MissingKey:379:Concede Active Game>,Concede Active Game,Aktives Spiel aufgeben,放弃进行中的游戏,"現在のゲームを
棄権","진행 중인 게임
포기",放棄進行中的遊戲,Abandonner un jeu actif,Покинуть текущую игру,Encerrar Partida Ativa,Aceptar la derrota
<!MissingKey:380:Character Stats>,Character Stats,Charakterwerte,角色属性,キャラのステータス,캐릭터 정보,角色屬性,Stats de personnage,Характеристики,Atributos do Personagem,Atributos del personaje
<!MissingKey:381:Drop items here to sell them!>,Drop items here to sell them!,Gegenstände hier fallen lassen zum Verkaufen!,把物品放在这里来出售！,"アイテムを
ドロップして
売却",아이템을 여기에 놓으면 판매할 수 있습니다!,把物品放在這裡進行出售！,Déposez vos objets ici pour les vendre !,Сбрасывайте сюда предметы для продажи!,Solte itens aqui para vendê-los!,¡Deja objetos aquí para venderlos!
<!MissingKey:382:Face players one after another.>,Face players one after another.,Einer nach dem anderen.,连续对抗玩家。,各プレイヤーと順番にマッチングします。,모든 플레이어와 순서대로 만납니다.,連續對抗玩家。,Affrontez les joueurs les uns après les autres.,Сражение с игроками по очереди.,Enfrente os jogadores um após outro.,"Te enfrentas a otros jugadores, uno tras otro."
<!MissingKey:383:Need more trophies!>,Need more trophies!,Du brauchst mehr Trophäen!,需要更多奖杯！,もっとトロフィーが必要です！,더 많은 트로피가 필요합니다!,需要更多獎盃！,Il faut plus de trophées !,Нужно больше трофеев!,Requer mais troféus!,¡Necesitas más trofeos!
<!MissingKey:384:Gained invulnerability for {duration}s ({origin}).>,Gained invulnerability for {duration}s ({origin}).,Für {duration}s unverwundbar geworden ({origin}).,获得了{duration}s内无敌（{origin}）。,{duration}秒間の無敵状態に入った（{origin}）。,{duration}초 동안 무적 상태 ({origin}).,獲得了{duration}秒內無敵（{origin}）。,Invulnérabilité gagnée pendant {duration} s ({origin}).,Получает неуязвимость на {duration} сек. ({origin}).,Ganhou invulnerabilidade por {duration} s ({origin}).,Has sido invulnerable durante {duration} s ({origin}).
<!MissingKey:385:Start Game>,Start Game,Spiel starten,开始游戏,ゲーム開始,게임 시작,開始遊戲,Commencer la partie,Начать игру,Começar o jogo,Iniciar partida
<!MissingKey:386:{amount} {buff} nullified ({origin}).>,{amount} {buff} nullified ({origin}).,{amount} {buff} neutralisiert ({origin}).,{amount} {buff}被无效化（{origin}）。,{amount} {buff} の獲得を阻害された（{origin}）。,{amount} {buff} 무효화됨 ({origin}).,{amount} {buff}被無效化（{origin}）。,{amount} {buff} annulé(s) ({origin}).,Снято: {amount} {buff} ({origin}).,Anulou {amount} {buff} ({origin}).,Has anulado {amount} {buff} ({origin}).
<!MissingKey:387:Master>,Master,Meister,大师,マスター,마스터,大師,Maître,Мастер,Mestre,Maestro
<!MissingKey:388:Swap bags only (by default)>,Swap bags only (by default),Standardmäßig nur Taschen tauschen,只切换背包（默认）,バッグだけ入替（デフォルト）,가방만 교체 (기본값),只切換背包（預設）,Changer de sac seulement (par défaut),Менять местами только сумки (по умолчанию),"Mudar a bolsa, mas não os itens (por padrão)",Cambiar solo bolsas (por defecto)
<!MissingKey:389:Close>,Close,Schließen,关闭,閉じる,닫기,關閉,Fermer,Закрыть,Fechar,Cerrar
<!MissingKey:390:Rotate item (left)>,Rotate item (left),Rotieren (links),"旋转物品
（逆时针）","アイテム回転
（左）","아이템 회전
(왼쪽)","旋轉物品
（逆時針）",Faire pivoter l'objet (gauche),Повернуть предмет (вправо),Girar item (esquerda),Rotar objeto (izquierda)
<!MissingKey:391:Buffs>,Buffs,Buffs,增益,バフ,버프,增益效果,Bonus,Усиления,Buffs,Ventajas
<!MissingKey:392:Missed attacks >,Missed attacks ,Verfehlte Angriffe,攻击丢失数,攻撃ミス回数,빗나간 공격,攻擊丟失數,Attaques manquées,Промахи,Ataques errados,Ataques fallidos
<!MissingKey:393:Click version to reopen.>,Click version to reopen.,Zum Anzeigen klicke auf die Versionsnummer.,点击版本号重新打开,バージョン表記をクリックすると再表示します。,다시 여시려면 버전을 클릭하세요.,點擊版本號重新打開,Cliquez sur la version pour rouvrir.,Нажмите на версию для перезапуска.,Clique na versão para reabrir.,Pulsa en la versión para volver a abrirla.
<!MissingKey:394:Overheal>,Overheal,Überheilung,过量治疗,過剰回復,초과 치유,過量治療,Sur-guérison,Избыточное здоровье,Cura excessiva,Curación de más
<!MissingKey:395:History>,History,Archiv,历史记录,ヒストリー,기록,歷史記錄,Historique,История,Histórico,Historia
<!MissingKey:396:Start battle>,Start battle,Kampf starten,开始战斗,バトル開始,전투 시작,開始戰鬥,Commencer le combat,Начать бой,Iniciar batalha,Comenzar batalla
<!MissingKey:397:Item Info>,Item Info,Info,物品信息,アイテム情報,아이템 정보,物品資訊,Info objet,О предмете,Info do item,Info. de objeto
<!MissingKey:398:Fullscreen>,Fullscreen,Vollbild,全屏,フルスクリーン,전체화면,全螢幕,Plein écran,Полноэкранный,Tela cheia,Pantalla completa
<!MissingKey:399:Hashtag>,Hashtag,Raute,井号键,[#]キー,샵,井号键,Hashtag,#,Hashtag,Almohadilla
<!MissingKey:400:Round lost.>,Round lost.,Runde verloren.,回合失败！,ラウンド敗北…,라운드 패배.,回合失敗！,Tour perdu.,Поражение.,Rodada perdida.,Has perdido la ronda.
<!MissingKey:401:Left>,Left,Links,方向键左,方向キー左,왼쪽 방향키,方向键左,Gauche,Влево,Esquerda,Izquierda
<!MissingKey:402:Cursor Size>,Cursor Size,Cursorgröße,鼠标大小,カーソルの大きさ,커서 크기,滑鼠大小,Taille du curseur,Размер курсора,Tamanho do cursor,Tamaño del cursor
<!MissingKey:403:Round won!>,Round won!,Gewonnen!,回合胜利！,ラウンド勝利！,라운드 승리!,回合勝利！,Tour gagné !,Победа!,Rodada vencida!,¡Has ganado la ronda!
<!MissingKey:404:Custom Rules>,Custom Rules,Sonderregeln,自定义规则,カスタムルール,커스텀 규칙,自定義規則,Personnaliser règles,Пользовательские правила,Regras de Personalização,Reglas personalizadas
<!MissingKey:405:Press {button} to show on items>,Press {button} to show on items,"Drücke {button}, um auf Gegenständen anzuzeigen",按下{button}键显示在物品上,{button}でアイテム表示,{button}(을)를 눌러 아이템 보기,按下{button}鍵顯示在物品上,Appuyer sur {button} pour afficher les objets,"Нажмите {button}, чтобы показать на предметах",Aperte {button} para exibir nos itens,Pulsa {button} para mostrar en objetos
<!MissingKey:406:{amount} {buff} timed out ({origin}).>,{amount} {buff} timed out ({origin}).,{amount} {buff} ausgelaufen ({origin}).,{amount} {buff}持续时间结束({origin})。,{amount} {buff} が時間切れになった（{origin}）。,{amount} {buff} 종료 ({origin}).,{amount}層{buff}持續時間結束（{origin}）。,{amount} {buff} expiré(s) ({origin}).,Истекает: {amount} {buff} ({origin}).,{amount} {buff} expirou ({origin}).,Se ha acabado el tiempo de {amount} {buff} ({origin}).
