key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:242:If you put it next to your ear, you might hear it trumpeting.>","If you put it next to your ear, you might hear it trumpeting.",Halte es neben dein Ohr und du hörst es tröten.,如果你放在耳边仔细听，可以听到大象的声音,耳にコレを近づけると、トランペットみたいな音が聞こえるかもね。,"귓가에 가져다대면, 울음소리가 들릴 수도 있습니다.",如果你放在耳邊仔細聽，可以聽到大象的聲音,"Si vous la placez près de votre oreille, vous l'entendrez peut-être barrir.","Если поднести ее к уху, можно услышать, как трубит слон.","Se você a colocar perto do ouvido, talvez ouça o barulho da tromba.","Si te la pegas al oído, oirás como una trompeta."
<!MissingKey:243:Cut right to the cheese!>,Cut right to the cheese!,Was für eine stinkige Strategie!,没人会动你的奶酪！,配置して、ハイ、チーズ！,신선한 치즈입니다!,沒人會動你的乳酪！,Ne me racontez pas de fromages !,Этот сыр ваш и только ваш!,Vá direto ao queijo!,¿Qué es eso? ¡Eso es queso!
<!MissingKey:244:A fire hazard! I'm not judging.>,A fire hazard! I'm not judging.,Ich hab nichts gegen etwas Brandgefahr.,别玩火，会尿床的。,火をつけたら、なぜかダンジョンのギミックが解けちゃうことも！,불이야! 제 잘못은 아니에요.,別玩火，會尿床的。,Je sens le risque d'incendie ! Je ne juge pas.,Факел детям — не игрушка!,Um risco de incêndio! Nada contra.,¡Peligro de incendio! El que avisa no es traidor.
"<!MissingKey:245:Hey, not the sword, Goobert!>","Hey, not the sword, Goobert!","Nein Schlotzbert, nicht das Schwert!",黏黏，别吃剑！,これは剣じゃなくて、スラバートだからね！,"잠깐, 그 칼은 안돼 슬돌아!",喂，黏呼呼，別吃劍！,"Oh non, pas l'épée, méchant Viskeu !","Эй, Слаймер, только не меч!","A espada não, Gosberto!","¡Suelta la espada, viscosino!"
<!MissingKey:246:When reading the words you feel your tongue getting cold.>,When reading the words you feel your tongue getting cold.,Schon beim Lesen wird die Zunge kalt.,念完咒语舌头都会结冰。,書かれてる内容を読みあげると、舌が冷たくなってくのを感じるハズさ。,한 글자만 읽어도 혓바닥이 서늘해지는 느낌이 듭니다.,念完咒語舌頭都會結冰。,"En lisant ces mots, vous ressentez une sensation de froid sur le bout de la langue.","Читая слова со свитка вы чувствуете, как холодеет ваш язык.","Enquanto lemos as palavras, sentimos a língua esfriar.",Al leer las palabras sientes que se te congela la lengua.
<!MissingKey:247:It radiates a certain unpleasantness into the room. >,It radiates a certain unpleasantness into the room. ,Es strahlt eine gewisse Ungemütlichkeit in den Raum.,散发出一种不祥的气息。,あなたのお部屋にささやかな不快感を。,방 안에 왠지 모를 불쾌감을 풍기고는 합니다.,散發出一種不祥的氣息。,Une certaine sensation de malaise se dégage de la pièce.,Эта побрякушка излучает что-то малоприятное...,Ele irradia uma certa desagradabilidade para a sala.,Irradia un cierto malestar en la sala.
<!MissingKey:248:Cause every class is wonderful.>,Cause every class is wonderful.,Denn jede Klasse ist wundervoll.,每个职业都很棒。,あらゆるクラスをステキにしてくれるバッジだよ。,모든 직업은 멋집니다.,每個職業都很棒。,Car toutes les classes sont merveilleuses.,Каждый класс по-своему хорош!,Porque toda classe é maravilhosa.,Para los que no pueden elegir una sola clase.
"<!MissingKey:249:It feels like getting healed, but much much worse.>","It feels like getting healed, but much much worse.","Es fühlt sich an wie geheilt zu werden, nur sehr viel schlechter.",想象一下被治愈的感觉，但是相反，并且糟糕很多倍。,その時は癒された気になるけど、寝ても疲れが取れなくなるよ。,"낫는 듯한 느낌이 들더라도, 실제로는 악화되고 있답니다.",想像一下被治癒的感覺，但是相反，而且糟糕很多倍。,"On a l'impression d'être guéri, mais pas en bien.","Должно походить на исцеление, но ощущения просто ужасные.","A sensação é de estar sendo curado, só que muito, muito pior.","Parece que te va a curar, pero hace justo lo contrario."
"<!MissingKey:250:No dragons were harmed for this armor – except one, but he was annoying.>","No dragons were harmed for this armor – except one, but he was annoying.","Bei der Produktion dieser Rüstung wurden keine Drachen geschädigt. Außer einer, aber der war nervig.",制作此盔甲过程中没有任何龙受到伤害，除了那条烦人的龙。,"この鎧を製造するにあたりいかなるドラゴンも傷つけていません。

あの目障りなドラゴンを除けばね。",갑옷 제작 과정에서 그 어떤 용도 피해를 입지 않았습니다. - 좀 열받긴 했나보네요.,製作此盔甲過程中沒有任何龍受到傷害，除了那條煩人的龍。,"Aucun dragon n'a été blessé en confectionnant cette armure, sauf un, mais on ne l'aimait pas celui-là.","При изготовлении этого доспеха не пострадал ни один дракон (точнее пострадал только один, но он был очень бесячим).","Nenhum dragão foi ferido para fazer esta armadura (tirando um, mas ele era irritante).","No se han usado dragones para esta armadura... en plural, porque sí se ha usado uno."
"<!MissingKey:251:It's sweet, it's yellow, need I say more?>","It's sweet, it's yellow, need I say more?","Gelb und lecker, komm schon, du willst doch reinbeißen!",又甜又黄的八拿拿！,バナナはおやつに入りますか？とりあえず食べ物には入るね。,노랗고 달콤하고 든든합니다.,黃色香甜可口，你懂我的明白吧？,"C'est sucré et c'est jaune, dois-je en dire plus ?","Сладкий, желтый... Разве нужно говорить еще что-то?","É doce e amarela, precisa dizer mais alguma coisa?","Es amarilla, sabe dulce... En fin, sobran las palabras."
<!MissingKey:252:If you use all your spikes as ammo you won't have any left over as a snack.>,If you use all your spikes as ammo you won't have any left over as a snack.,"Vorsicht, wenn du alle Stacheln verschießt hast du keine mehr zu knabbern.",怎么拿弓是个问题，都没地方下手。,射手ッ！,"가시를 전부 화살로 써버리기 전에, 간식으로 먹을 몇 개는 남겨둬야 한답니다.",怎麼拿弓是個問題，都沒地方能夠抓握。,"Si vous utilisez toutes vos pointes en munitions, il ne vous en restera plus à goûter.","На нем так много шипов, что не понятно, как взять его в руки.","Se você usar todos os seus espinhos como munição, não vai sobrar nenhum para comer.","Si usas todas las espinas como munición, te vas a quedar sin merienda."
<!MissingKey:253:Heroic Potion's got what plants crave. It's got electrolytes!>,Heroic Potion's got what plants crave. It's got electrolytes!,Durch Elektrolyte in die Blüte!,英勇魔药拥有所有植物都渴望的东西：电解质！,ヒーローポーションに、植物が求める成分を足したんだ。「電解質」ってヤツをね！,영웅의 포션은 모든 식물들이 간절히 원하는 것을 지니고 있습니다. 바로 전해질이죠!,英勇魔藥擁有所有植物都渴望的東西：電解質！,Les potions héroïques ont ce dont les plantes ont besoin. Elles contiennent des électrolytes !,Растения просто обожают героическое зелье. А знаете почему? В нем электролиты!,A Poção Heroica tem o que as plantas desejam: eletrólitos!,La poción heroica tiene lo que necesitan las plantas: ¡electrolitos!
"<!MissingKey:254:It hurts when you eat it, but that's what makes it great.>","It hurts when you eat it, but that's what makes it great.","Lecker, es schmeckt nach Schmerz.",吃的时候会辣到痛，但这就是它的美妙之处。,食べると口の中がヒリヒリ痛むけど、それがウリなんだ。,"먹을 때는 고통스럽지만, 그게 또 맛이죠.",吃的時候會辣到痛，但這就是它的美妙之處。,"Ça pique en bouche, mais c'est peut-être ce qui en fait tout le charme.","Невероятно жжет, но в этом и заключается его прелесть.","Arde quando se come, mas é por isso que ela é boa.",Comerte esto es toda una experiencia masoquista.
<!MissingKey:255:It's just nice to have in your pocket on cold days.>,It's just nice to have in your pocket on cold days.,An kalten Tagen perfekt für die Hosentasche.,有了它就可以无限畅饮冷饮了。,寒い日にポッケに入れとくと気持ちいいんだ。,추운 날에 주머니에 넣고 다니면 좋답니다.,有了它就可以無限暢飲冷飲了。,C'est juste agréable de l'avoir en poche les jours où il fait froid.,Приятно согревает ладошки в морозные дни.,É bom de deixar no bolso nos dias frios.,"Si tienes una de estas, te ahorrarás una fortuna en calefacción."
"<!MissingKey:256:Whoops, it ate the gem - and liked it.>","Whoops, it ate the gem - and liked it.","Oh, es hat das Amulett gegessen.",虽然叫吸血匕首，其实并不能真正的“吸”血。,うわあっ、ダガーがアミュレットを食べちゃったよ…しかも気に入ってるみたいだし。,방금 보석 먹지 않았나요? 좋아하는 것 같네요.,雖然叫吸血匕首，但其實並不能真的「吸」血。,"Oups, elle a gobé la gemme et… ça lui a plu.","Упс, он поглотил драгоценность... и ему понравилось.","Ops, ela comeu a gema... e gostou.",Espero que en realidad sea salsa de tomate...
<!MissingKey:257:I do $h[not] trust this crystal.>,I do $h[not] trust this crystal.,Vertrau diesem Kristall nicht.,最好$h[别]放在你的宝石盒里。,この呪われしクリスタルを手にした者はコタツから出られなくなるらしい。,$h[의심스럽기] 짝이 없는 크리스탈이네요.,最好$h[別]把這東西放在你的寶石盒裡。,Je ne fais $h[pas] confiance à ce cristal.,$h[Не стоит] класть его в шкатулку с драгоценностями.,Eu $h[não] confio neste cristal.,Este cristal $h[no] es nada de fiar.
"<!MissingKey:258:I wanted to own all of those, but they printed thousands...>","I wanted to own all of those, but they printed thousands...","Ich wollte sie alle besitzen, aber die haben echt viele davon gedruckt.",我想全部收集全，可是这卡印了几千张……,このカードは独り占めしたかったんだけど、諦めたんだ。世界に4枚どころじゃなく刷られてるからさ…,"하나 갖고 싶었던 건데, 수천 장이 생겼네요...",我想全部都收集到，可是這卡牌印了好幾千張……,"J'en faisais la collection, mais on en a imprimé desmilliers…",Вот бы стать единственным владельцем всех карт! Но скупают тысячами...,"Eu queria ter todas as cartas desta, mas imprimiram milhares...","Decían que era edición limitada, pero en Internet las venden como piruletas..."
<!MissingKey:259:They smell so funny.>,They smell so funny.,Das riecht ja sonderbar.,闻起来怪怪的。,一風変わった香りのハーブで癒やしのひとときを。,기묘한 향이 납니다.,聞起來怪怪的。,Elles ont une drôle d'odeur.,Они так забавно пахнут.,Têm um cheiro tão engraçado.,Huelen un poco raro.
"<!MissingKey:260:Hey, you could poke someone's eyes out with that!>","Hey, you could poke someone's eyes out with that!","Hey, man könnte jemandem damit ein Auge ausstechen. Interessant.",嘿，你可以用这个把敌人的眼睛都戳出来！,ほら、この剣は誰かの目をつつくのにピッタリなんだ！,다른 사람 눈 안 찌르게 조심해서 들고 다니세요!,嘿，你可以用這個把敵人的眼睛都戳出來！,"Hé, attention à ne pas aller crever les yeux de quelqu'un avec ça !","Эй, осторожнее! Проткнуть кого-то насквозь этой штукой — раз плюнуть.","Cuidado, corre o risco de arrancar os olhos de alguém com isso!","¡Anda, con eso le podrías quitar un ojo a alguien!"
<!MissingKey:261:For some reason they smell a little like lavender.>,For some reason they smell a little like lavender.,"Niemand weiß, warum sie immer etwas nach Lavendel duften.",由于某种原因，它们闻起来有点像薰衣草。,どういう訳か、この子たちはほんのりラベンダーみたいな香りがするんだ。,왠지는 모르겠는데 라벤더 향이 나네요.,由於某種原因，它們聞起來有點像薰衣草。,"Pour une raison inconnue, ils dégagent une odeur de lavande.",Почему-то он немного пахнет лавандой.,Por algum motivo o cheiro deles lembra lavanda.,"No se sabe por qué, pero tienen un cierto aroma a lavanda."
"<!MissingKey:262:All we guarantee is that there is something in it, probably!>","All we guarantee is that there is something in it, probably!","Wir garantieren, dass da irgendetwas drin ist. …Meistens.",就像开盲盒，但是没有保底物品,保証されているのは中に何かが入ってるってことだけ。多分ね！,"확실히 말씀드릴 수 있는데, 안에 뭐가 들어있긴 할 겁니다!",就像開盲盒，但是沒有保底物品,"La seule garantie que nous ayons, c'est qu'il y a probablement quelque chose dedans !","Мы можем гарантировать лишь то, что внутри не будет пусто.","Nossa única garantia é que há algo dentro dele, provavelmente!","¡Te podemos garantizar que hay algo dentro..., o no!"
"<!MissingKey:263:Sir Sand does not mind taking a punch for you, or from you! Quite the opposite actually...>","Sir Sand does not mind taking a punch for you, or from you! Quite the opposite actually...","Mr. Sand stört es nicht wenn du ihn haust, ganz im Gegenteil sogar...",别把沙包先生打坏了，沙子撒出来搞到眼睛可不好。,サンドバッグ卿は君の身代わりになっても、君から殴られても気にしない。むしろその逆で、恍惚の表情を浮かべるんだ…,"샌드 경은 주특기는 펀치를 맞는 것, 두 번째 특기는 펀치를 날리는 것입니다.",別把沙包先生打壞了，沙子撒出來搞到眼睛可不好。,"Messire Sable ne craint pas de prendre un coup pour vous, ou de vous en donner ! Bien au contraire d'ailleurs…","Мистер Песчаный мешок не возражает принять удар за вас, или даже от вас! На самом деле, ему это даже нравится...","Senhor Areia não se importa de levar um golpe por você, ou de você! Na verdade, é bem o contrário...","Al Sr. Sacoarenoso no le importa recibir un puñetazo por ti, ¡o de ti! Más bien al contrario..."
<!MissingKey:264:It does not like being compared to a snowball and I respect that.>,It does not like being compared to a snowball and I respect that.,"Es will nicht als Schneeball bezeichnet werden, respektiere das bitte.",别把它错当成雪球了。,雪玉の中に詰めないで直接投げつけてね。,눈덩이하고 비교당하는 걸 싫어한다고 하네요. 이해는 합니다.,別把它錯當成雪球了。,Ils n'aiment pas être comparés à des boules de neige et je respecte cela.,"Ему не нравится, когда его сравнивают со снежком, и его можно понять.","Ela não gosta que a comparem com uma bola de neve, e eu respeito.",No le gustan las comparaciones con las bolas de nieve. Algo respetable.
"<!MissingKey:265:Sometimes, it munches on your scalp a bit, but that's nothing to be worried about and very normal.>","Sometimes, it munches on your scalp a bit, but that's nothing to be worried about and very normal.","Manchmal knabbert es am Haaransatz, keine Sorge, das ist normal. Das soll so.",梳头的时候如果头皮有刺痛的感觉，别担心，肯定不是梳子在吸你的血，嘿嘿。,ときどき頭の皮をかじられると思うけど、心配しなくていいよ。このヘアコームを使ってるとよくあることだから。,"가끔씩 두피에 이빨 자국이 생길 수도 있지만, 일반적인 현상이니 걱정하지 않으셔도 됩니다.",梳頭的時候如果頭皮有刺痛的感覺，別擔心，保證不是梳子在吸你的血，嘿嘿。,"C'est possible qu'il vous mordille un peu le cuir chevelu, mais il n'y a pas lieu de s'inquiéter et c'est tout à fait normal.","Иногда она слегка покусывает кожу головы, но вы быстро к этому привыкните.","Às vezes ele morde seu couro cabeludo, mas isso é completamente normal.","A veces se alimenta de tu cuero cabelludo, pero dicen que es algo normal, nada de lo que preocuparse."
<!MissingKey:266:By the power of sludge!>,By the power of sludge!,Bei der Macht der Schlotze! ,伟大的黏黏！,わぁいチーズ、ぼくチーズだいすき！,슬러지의 힘으로!,偉大的黏呼呼！,Par le pouvoir de la gadoue !,Во имя липкости!,Pelos poderes do lodo!,¡Por el poder de las babas!
<!MissingKey:267:Do you feel your vision improving yet? Or a certain drive to catch mice?>,Do you feel your vision improving yet? Or a certain drive to catch mice?,Kannst du schon besser gucken? Willst du schon Mäuse fangen?,感觉你的视力提升没有？有没有俯冲抓老鼠的冲动？,視力が上がったのは実感できた？ それとも、ネズミを捕まえたい衝動に駆られたかな？,시력이 좋아진 것 같으신가요? 아니면 갑자기 나가서 쥐를 잡고 싶어지셨나요?,感覺你的視力提升沒有？有沒有俯衝抓老鼠的衝動？,Avez-vous l'impression que votre vision s'améliore ? Ou une certaine pulsion d'attraper des souris ?,"Вы уже чувствуете, как зрение улучшается? А может, у вас появилось желание словить пару мышей?",Já está sentindo a visão mais aguçada? Ou um certo instinto de pegar ratos?,¿Notas cómo te mejora la visión? ¿O cómo te aumentan las ganas de comer ratones?
<!MissingKey:268:There still are things it won't hold.>,There still are things it won't hold.,"Es passt immer noch eine letzte Sache rein, wenn man genug drückt, damit ist der Stauraum offensichtlich unendlich.",只要合理利用空间，你永远不知道能装下多少东西。,こんなにカバンが大きくたって運びきれないものもある。夢…とかね。,이 정도더라도 담을 수 없는 것들이 있습니다.,只要合理利用空間，你永遠不知道能裝下多少東西。,Il y a tout de même deux ou trois trucs qu'il ne peut contenir.,"Вопреки своему названию, сохранить он может не все...",Ainda há coisas que ele não suportará.,Todavía hay cosas que no aguanta.
<!MissingKey:269:Buckler up!>,Buckler up!,Hoch die Schilde!,拿稳了！,盾を掲げよ！剣は飾りだ。,방패 올려!,拿穩了！,Boucliez bien votre ceinture de sécurité !,Поднимем щит!,Defender!,¡A protegerse!
<!MissingKey:270:The best offense is a good defense!>,The best offense is a good defense!,Der beste Angriff ist Verteidigung!,最好的进攻就是防守！,最高の攻撃とは優れた防御のことである。,가장 좋은 공격은 철저한 방어입니다!,最好的進攻就是防守！,La meilleure défense reste encore une bonne attaque !,Лучшее нападение - это хорошая защита!,O melhor ataque é uma boa defesa!,¡El mejor ataque es una buena defensa!
<!MissingKey:271:Scaly eggs are uncomfortable to lay.>,Scaly eggs are uncomfortable to lay.,"Drachen berichten, es wäre „unangenehm“, schuppige Eier zu legen.",下带鳞片的蛋对龙来说非常痛苦。,このタマゴ、鱗におおわれてるから、産むときは大変なんだよ。,비늘투성이 알은 품기가 참 힘들죠.,下帶鱗片的蛋對龍來說非常痛苦。,Les œufs écaillés sont les plus difficiles à pondre.,"Думаю, откладывать чешуйчатые яйца — не самое приятное занятие...",É desconfortável botar ovos escamosos.,Imagínate qué dolor tuvo que pasar el dragón que lo puso.
<!MissingKey:272:These would look great on a candle.>,These would look great on a candle.,Die würde sicher gut auf einer Kerze aussehen.,小小的一团火焰，像烛火一样。,ロウソクに、こういう火が灯ってたらステキだろうね。,양초랑 같이 두면 보기 좋답니다.,小小的一團火焰，像燭火一樣。,Elle serait parfaite sur une bougie.,Напоминает пламя свечи.,Ficaria linda em uma vela.,Quedaría de maravilla sobre una vela.
"<!MissingKey:273:Getting a stone flung at you - it hurts the body, but mostly hurts the soul.>","Getting a stone flung at you - it hurts the body, but mostly hurts the soul.","Wenn jemand einen Stein nach einem schmeißt, schmerzt es Körper und Seele.",被石头砸到不怎么疼，但是非常丢脸。,罪のない者だけが石を投げなさいって言うけれど、キミは清廉潔白だから人に石を投げつけられるよね？,"돌에 맞으면 몸도 아프지만, 마음이 더 아픕니다.",被石頭砸到不痛，但很丟臉。,"Se prendre une pierre, ça peut être douloureux physiquement, mais surtout moralement.",Брошенный камень ранит не только тело — он ранит душу.,Levar uma pedrada - dói mais na alma do que no corpo.,"Cuando te lanzan una piedra, te hace casi más daño en la moral que en el cuerpo."
<!MissingKey:274:I guess it's healthy for Goobert as well.>,I guess it's healthy for Goobert as well.,Ich schätze es ist auch gesund für ihn...,黏黏也很喜欢吃胡萝卜。,ニンジンはスラバートの健康にもいいみたいだね。,슬돌이도 더 건강해진 것 같네요.,黏呼呼也很喜歡吃胡蘿蔔。,"On dit que c'est bon pour les yeux, je suppose que c'est aussi bon pour les Viskeux.",Наверняка морковь полезна и для Слаймера.,Acho que faz bem para o Gosberto também.,Viscosino se ha puesto en plan «fitness».
<!MissingKey:275:Punch 'em and then punch 'em again.>,Punch 'em and then punch 'em again.,"Hau sie, und dann hau sie nochmal!",攻击够快就不需要防守。,これさえあれば、高評価ボタンだって1度に2回も押せるぞ！,치고 또 치세요.,攻擊夠快就不需要防守。,Frappez-les et frappez-les encore.,Размахивайте им сколько душе угодно.,"Vai, ataca!",No hace falta tener ojo de halcón para usarla.
<!MissingKey:276:You never know if you will find your demise or something shiny.>,You never know if you will find your demise or something shiny.,"Finde ewigen Reichtum, oder dein Verderben.",一铲铲下去说不定能挖到宝贝呢！,このスキルを取っても他人のプライベートは深掘りしないようにね。,찾는 게 여러분의 파멸일지 아니면 반짝이는 무언가일지는 아무도 알 수 없습니다.,一鏟鏟下去說不定能挖到寶貝呢！,"Qui sait ce que vous trouverez, quelque chose de brillant ou de… fatal.","Никогда не знаешь, что там в глубине — ценный дар или проклятие.",Você nunca sabe se encontrará sua destruição ou algo brilhante.,Nunca se sabe si encontrarás tu muerte o algo brillante.
"<!MissingKey:277:Like a candle, but it can leak – and you can burn blubber in it.>","Like a candle, but it can leak – and you can burn blubber in it.","Wie eine Kerze, aber sie kann auslaufen.",和普通油灯一样，可以烧鲸脂。,ロウソクみたいだけど、漏れる恐れがあるんだ。中で燃える脂が。,기름이 샐 수도 있는 촛불입니다. 남은 지방을 태울 수도 있겠네요.,和普通油燈一樣，可以燒鯨脂。,"Comme une bougie, mais elle peut fuir, et vous pouvez y brûler de la graisse.",Сжигает жир не хуже обычной лампы.,"É tipo uma vela, mas pode vazar — e dá para queimar banha nela.","Como una vela, pero con el aceite que te ha sobrado del almuerzo."
<!MissingKey:278:I wish you a nice and potentially very very bloody harvest!>,I wish you a nice and potentially very very bloody harvest!,Ich wünsch dir eine schöne und blutige Ernte!,开始血腥收割吧！,どうかコレで、たっぷりドッサリ血まみれの収穫を迎えられますように！,거둘 피가 넘쳐나면 좋겠네요!,開始血腥收割吧！ ,En vous souhaitant une belle et potentiellement très sanglante récolte !,Добротного кровавого урожая!,Desejo a você uma boa e possivelmente muito sangrenta colheita!,"Se puede usar para cosechar el campo, o para que llegue la sangre al río."
<!MissingKey:279:Turn up the heat! Spin that thermostat!>,Turn up the heat! Spin that thermostat!,Thermostat AUF ANSCHLAG!,感受热浪！暖气开到最大！,火力を上げろ！もっと！もっと！！,분위기를 더 뜨겁게 달궈볼까요? 온도 조절기를 돌리자구요!,感受熱浪！暖氣開到最大！,Montez la température ! Faites chauffer le thermostat !,Пришло время задать жару! Крутите термостат!,Aumente o calor! Gire esse termostato!,"¡Que suba, suba la temperatura!"
<!MissingKey:280:Helps you keep the blood pressure up! >,Helps you keep the blood pressure up! ,Für einen angemessen hohen Blutdruck.,让你保持高血压！,血圧を上げっぱなしにしたい時にちょうどいいよ！,혈압을 높이는 데 큰 도움이 됩니다!,讓你保持高血壓！ ,Vous aide à maintenir votre tension artérielle à un niveau élevé !,Помогает поддерживать давление в норме.,Ajuda a manter a pressão arterial alta!,¡Te ayuda a que no te baje la presión sanguínea!
<!MissingKey:281:Not getting injured really suits you!>,Not getting injured really suits you!,Gut geschützt zu sein steht dir!,你穿上非常合身！,何の革なのか探っていた冒険者が消息を絶った。,튼튼하고 가볍습니다!,你穿上非常合身！,"Vous allez voir, ne pas se blesser, c'est très bien aussi !",Отсутствие травм вам к лицу!,Não se machucar combina muito bem com você!,¡No hay nada como no acabar en el hospital!
<!MissingKey:282:Now the trees may finally accept you.>,Now the trees may finally accept you.,Damit akzeptieren die Bäume dich endlich.,森林现在接受了你。,これから木々に受け入れてもらえるかもね。,"마침내, 나무가 여러분을 받아들일 것입니다.",森林現在接受了你。,"Aujourd'hui, les arbres vous accepteront peut-être enfin.",Теперь деревья считают вас своим собратом.,Agora pode ser que as árvores finalmente aceitem você.,Ahora los árboles te verán como parte de su grupo.
"<!MissingKey:283:If it's hot? No, just like the Wolf Badge does not bark at you.>","If it's hot? No, just like the Wolf Badge does not bark at you.","Ob es heiß ist? Natürlich nicht, das Wolfsabzeichen bellt dich ja auch nicht an.",我买的时候以为是打火机。,このバッジは熱いかって？いいや。ウルフバッジが吠えないのといっしょさ。,"늑대 배지가 짖지는 않듯이, 이 배지도 뜨겁진 않습니다.",我買的時候以為是打火機。,"S'il brûle ? Non, de même que l'insigne de loup ne vous aboie pas réellement dessus.",Он даже не горячий. Какой от него вообще толк?,"Se estiver quente? Impossível, assim como o Broche de Lobo não late para você.","¿Que si está caliente? No, y la medalla de lobo tampoco te ladra."
"<!MissingKey:284:It's just burning, but in the other direction.>","It's just burning, but in the other direction.","Es brennt, aber halt in die andere Richtung.",你可以摸一下，一点都不烫。,コイツは燃えてるんだけど、燃える方向が普通の火と違うんだよね。,그냥 다른 방식으로 타고 있을 뿐이랍니다.,你可以摸一下，一點都不燙。,"Ça brûle, mais dans l'autre sens.","Он как бы горит, но наоборот...","Está queimando, só que ao contrário.","Como si estuviera quemado, pero al revés."
"<!MissingKey:285:If you put your ear to the flask you can hear the mana whisper, “shake well before drinking“.>","If you put your ear to the flask you can hear the mana whisper, “shake well before drinking“.",Du hörst das Mana flüstern: „Vor Gebrauch gut schütteln.“,仔细看标签，有写到“喝前请摇匀”,耳をビンにあててみなよ。「よく振ってからお飲みください」ってマナがささやくのが聞こえるからさ。,".플라스크에 귀를 가져다대면, 마나의 속삭임이 들려옵니다. ""마시기 전에 충분히 흔들어 드세요""",,"Si vous tendez l'oreille vers la fiole, vous pouvez entendre le mana vous murmurer… : ""Bien agiter avant de boire…"".","Если приложить к уху, можно услышать шепот: «Хорошо взболтай меня перед употреблением».","Quando encostamos a orelha no frasco, ouvimos a mana sussurrando: “agite bem antes de beber"".",Si pegas el oído al recipiente oirás al maná susurrar: «agitar antes de beber».
"<!MissingKey:286:A little large for a kitchen knive, but it will do.>","A little large for a kitchen knive, but it will do.","Ein bisschen groß für ein Buttermesser, aber es wird schon gehen.",用来切菜是不是有点大了……凑合用吧。,海賊を狩りたい場合は、3本持つのがオススメ。,"부엌칼로 쓰기엔 좀 크지만, 별 문제는 없을 겁니다.",用來切菜是不是有點大了……湊合用吧。,"Un peu grand pour un couteau de cuisine, mais ça fera l'affaire.","Немного великовата для кухонного ножа, но в целом сойдет.","Um pouco grande para uma faca de cozinha, mas vai servir.","Un poco grande para ser un cuchillo de cocina, pero servirá."
<!MissingKey:287:For the trees!>,For the trees!,Für die Bäume!,以树之名！,今日までこんなドングリを愛してくれてありがとう。,나무를 위하여!,以樹之名,Pour les arbres !,За лес!,Pelas Árvores!,¡Por los árboles!
"<!MissingKey:288:Fool me once, shame on me. Fool me twice, shame on you!>","Fool me once, shame on me. Fool me twice, shame on you!","Ich weiß die Respektlosigkeit zu schätzen, aber nennen Sie mich bitte trotzdem nicht weiter ""Kasperle"". ",骗我一次，算你狠。骗我两次，算我蠢。,己を愚者と心得る者は賢者に学び、己を賢者と心得る者は愚者に学ばず。,"한 번 속으면 내 잘못이지만, 두 번 속으면 남의 잘못입니다!",騙我一次，算你狠。騙我兩次，算我蠢。,"La folie, c'est de faire toujours la même chose et de s'attendre à un résultat différent.","Обманешь меня раз — позор мне, обманешь меня дважды — позор тебе!","Me engana uma vez, a culpa é minha. Me engana duas, a culpa é sua!",Y así estoy celebrando que me he vuelto un poco loco...
"<!MissingKey:289:You can rub it, but it won't do anything.>","You can rub it, but it won't do anything.","Du kannst an ihr reiben, aber das wird nichts machen.",你可以去擦几下看看，但什么都不会发生。,願いを叶えるには、別売りの魔神をお買い求めください。,문질러도 나올 건 없을 겁니다.,你可以去擦幾下看看，但什麼都不會發生。,"Vous pouvez la frotter, mais ça ne servira à rien.","Вы, конечно, можете потереть ее, но ничего не произойдет.","Pode esfregá-la o quanto quiser, não vai acontecer nada.","Frótala todo lo que quieras, no va a salir nadie."
<!MissingKey:290:Believe in the mineral.>,Believe in the mineral.,Glaube an das Mineral.,投石仙人！,鉱物を信じよ。,광물을 믿으세요.,投石仙人！,Faites confiance aux minéraux.,Доверьтесь камням.,Acredite no mineral.,Un mineral sin igual.
"<!MissingKey:291:Be careful, some people say the rainbows are out to get you! Maybe all those pretty colors are a deception.>","Be careful, some people say the rainbows are out to get you! Maybe all those pretty colors are a deception.","Sei Vorsichtig, manche Leute sagen Regenbögen sind hinter uns allen her und Verfolgen eine dunkle Agenda!",在阳光下能出现彩虹，但是不要一直盯着看，对眼睛不好。,気をつけて、虹はキミを狙ってる、って説があるんだ。あのキレイな色だって人を惹きつける罠かもしれないよ。,화려한 색깔에 현혹되지 마세요! 정신을 놓고 있으면 어떻게 될지 모릅니다.,在陽光下能出現彩虹，但是不要一直盯著看，對眼睛不好。,"Attention, certaines personnes disent que les arcs-en-ciel vous veulent du mal ! Qui sait, toutes ces jolies couleurs sont peut-être une ruse.","За всеми этими цветами радуги может скрываться что угодно, так что немного осторожности никогда не помешает.","Cuidado, algumas pessoas dizem que os arco-íris estão à solta e querem vos pegar! Vai ver essas cores bonitas sejam só uma isca.",He oído que el arcoíris es el mayor enemigo de los corredores de carreras de karts.
